ganancias,titulo_pelicula,vote_average,vote_count,mes_estreno,dia_semana,year_estreno
0,in dubious battle,5.6,22,febrero,viernes,2017
0,classmates,7.8,18,febrero,sabado,2016
0,the teacher's diary,7.2,10,marzo,jueves,2014
201719,berlin syndrome,6.0,100,mayo,jueves,2017
0,peter and the farm,7.8,4,noviembre,viernes,2016
0,boys love gekijouban,4.8,4,agosto,miercoles,2007
0,dukhtar,6.4,7,septiembre,jueves,2014
0,beauties of the night,7.6,5,septiembre,lunes,2016
0,trudell,4.5,2,enero,sabado,2005
0,faith connections,4.2,3,noviembre,jueves,2013
0,flex is kings,6.3,2,abril,jueves,2013
0,the clearstream affair,5.9,43,febrero,miercoles,2015
0,the story of the voyages,5.4,4,septiembre,domingo,1983
0,cat sick blues,6.0,9,enero,jueves,2015
0,dear god no!,3.4,15,enero,viernes,2011
0,edgar allan poe's lighthouse keeper,5.4,8,marzo,miercoles,2016
0,even lambs have teeth,5.8,11,enero,sabado,2015
0,youth in oregon,6.9,11,febrero,viernes,2017
0,love me not,6.9,9,noviembre,jueves,2006
0,mood of the day,7.3,15,enero,jueves,2016
0,children of the dark,7.0,3,agosto,sabado,2008
0,hanging garden,7.4,7,enero,sabado,2005
0,the most beautiful night in the world,7.7,3,mayo,sabado,2008
0,cartagena,6.1,12,noviembre,miercoles,2009
0,pornography: a thriller,5.2,7,junio,domingo,2009
443684,song to song,5.4,179,marzo,viernes,2017
0,to the bone,7.3,714,enero,domingo,2017
0,girlfriend's day,4.5,34,febrero,martes,2017
0,to walk invisible,7.8,11,diciembre,jueves,2016
0,the up in smoke tour,7.7,18,diciembre,sabado,2000
0,american fable,6.3,27,febrero,viernes,2017
0,fogi is a bastard,5.9,11,enero,jueves,1998
0,you can't kill stephen king,4.3,13,abril,sabado,2012
0,coda,8.4,11,julio,sabado,2013
0,katherine ryan: in trouble,6.8,8,febrero,martes,2017
0,once upon a time veronica,5.6,7,septiembre,domingo,2012
0,almost adults,6.0,40,enero,sabado,2016
0,blondie's new york and the making of parallel lines,3.9,4,agosto,viernes,2014
0,my blind date with life,7.4,33,enero,jueves,2017
0,through the air,6.6,8,junio,miercoles,2015
0,girl in the sunny place,6.5,5,enero,viernes,2013
0,a good wife,7.0,6,enero,jueves,2017
0,spoor,7.6,12,febrero,viernes,2017
0,god's own country,5.4,8,septiembre,viernes,2017
0,a fantastic woman,7.2,13,abril,jueves,2017
0,image,4.3,6,noviembre,miercoles,2014
0,hostages,9.0,3,agosto,miercoles,2017
0,far from vietnam,5.6,4,enero,domingo,1967
0,kill ratio,3.9,13,diciembre,viernes,2016
0,trash fire,6.2,19,noviembre,jueves,2016
0,everything will be ok,8.2,19,enero,martes,2006
6700,lovesong,6.4,30,febrero,viernes,2017
0,gangs,4.4,9,enero,jueves,2009
0,germany: a summer's fairytale,7.2,15,enero,martes,2006
0,dieter - the movie,2.7,7,marzo,sabado,2006
0,the fabulous patars,6.8,28,diciembre,miercoles,2016
0,as i open my eyes,7.3,12,diciembre,miercoles,2015
0,hotel normandy,4.9,14,mayo,lunes,2013
0,they nest,4.7,15,enero,sabado,2000
0,major grom,6.6,14,febrero,domingo,2017
0,becoming warren buffett,7.4,7,enero,lunes,2017
2228115,queen of spades: the dark rite,5.3,10,septiembre,jueves,2015
0,everybody loves somebody,6.3,22,febrero,viernes,2017
0,the reconquest,4.0,5,septiembre,viernes,2016
0,max rose,5.0,2,septiembre,viernes,2016
0,tony hinchcliffe: one shot,8.3,4,enero,viernes,2016
0,stephen lynch: hello kalamazoo,10.0,1,marzo,lunes,2016
0,brad williams: daddy issues,9.0,1,mayo,viernes,2016
0,martin lawrence doin' time,6.3,5,septiembre,viernes,2016
0,ogres,7.3,14,marzo,miercoles,2016
0,r.a.i.d. special unit,5.8,207,febrero,miercoles,2017
0,pre vis action,6.2,5,enero,lunes,2016
0,my entire high school sinking into the sea,8.2,3,septiembre,viernes,2016
2238600,gantz:o,7.2,70,enero,viernes,2016
0,the strange woman,6.7,7,enero,viernes,1946
0,the man who cheated himself,5.9,8,diciembre,martes,1950
0,britney ever after,2.8,10,febrero,sabado,2017
0,the little whirlwind,5.4,8,febrero,viernes,1941
0,cart,6.8,5,noviembre,jueves,2014
0,the silent mountain,6.3,9,marzo,viernes,2014
0,indivisible,7.0,45,septiembre,jueves,2016
0,mr. pig,6.1,9,julio,viernes,2016
0,sister cities,7.5,12,septiembre,sabado,2016
0,emily & tim,7.3,2,agosto,sabado,2015
0,dynamite warrior,5.5,10,noviembre,jueves,2006
0,white rose campus: then... everybody gets raped,4.7,3,junio,viernes,1982
0,the strange saga of hiroshi the freeloading sex machine,5.9,8,enero,viernes,2005
0,shyness machine girl,4.7,7,enero,jueves,2009
0,yo-yo girl cop,5.3,9,septiembre,sabado,2006
0,malibu shark attack,3.8,17,julio,sabado,2009
0,the girls rebel force of competitive swimmers,4.9,9,diciembre,martes,2007
0,cage ii: the arena of death,2.0,1,diciembre,miercoles,1994
0,departure,7.2,14,mayo,viernes,2016
0,fair haven,6.3,14,marzo,viernes,2017
0,akron,6.9,14,enero,martes,2015
0,parched,8.5,23,noviembre,sabado,2015
0,oklahoma city,6.4,11,enero,sabado,2017
0,fanny's journey,6.9,35,mayo,miercoles,2016
0,asteria,6.7,3,febrero,viernes,2017
862,fist of the north star: legend of raoh - chapter of death in love,6.5,12,marzo,sabado,2006
0,fist of the north star: legend of yuria,5.3,5,febrero,viernes,2007
0,fist of the north star: legend of raoh - chapter of fierce fight,6.1,10,abril,sabado,2007
0,fist of the north star: legend of toki,5.8,6,marzo,miercoles,2008
0,fist of the north star: the legend of kenshiro,5.6,5,enero,sabado,2008
0,saint seiya heaven chapter: overture,6.6,19,febrero,sabado,2004
0,saint seiya: evil goddess eris,5.8,22,julio,sabado,1987
0,saint seiya: the heated battle of the gods,6.5,15,marzo,sabado,1988
0,saint seiya: legend of crimson youth,6.6,21,julio,sabado,1988
0,saint seiya: warriors of the final holy battle,5.8,19,marzo,sabado,1989
0,enemies within,7.0,4,febrero,domingo,2016
0,christopher titus: angry pursuit of happiness,10.0,2,septiembre,sabado,2014
0,jeff dunham: unhinged in hollywood,5.9,7,septiembre,jueves,2015
0,paul f. tompkins: crying and driving,8.3,3,enero,sabado,2015
0,dara o'briain crowd tickler,7.0,2,noviembre,lunes,2015
0,kevin bridges live: a whole different story,8.6,5,noviembre,lunes,2015
0,scavengers,2.7,9,marzo,jueves,2013
0,jerrod carmichael: love at the store,7.5,2,enero,sabado,2014
0,tracy morgan: bona fide,4.9,4,abril,domingo,2014
0,john pinette: i'm starvin'!,7.4,7,enero,martes,2007
0,don't hang up,5.7,97,enero,sabado,2016
9705840,the glass castle,6.5,29,agosto,jueves,2017
0,mean dreams,6.5,22,enero,viernes,2016
0,banking on bitcoin,7.0,17,diciembre,viernes,2016
0,disaster!,4.6,11,julio,jueves,2006
0,fare,4.8,4,febrero,martes,2017
0,the thirteenth tale,6.0,18,diciembre,lunes,2013
0,painkillers,4.2,6,noviembre,domingo,2015
0,the apostate,5.6,5,enero,viernes,2015
0,tom of finland,7.5,8,enero,viernes,2017
0,magnus,7.2,13,septiembre,viernes,2016
0,across the waters,6.8,4,enero,jueves,2016
0,the birch wood,6.6,5,noviembre,martes,1970
0,zombies! zombies! zombies!,3.6,14,septiembre,martes,2008
0,kill zombie!,4.7,12,febrero,jueves,2012
750000,zombie fever,1.5,2,agosto,miercoles,2013
0,stake land ii: the stakelander,5.4,36,enero,viernes,2016
0,sand storm,5.2,17,enero,lunes,2016
12173470,their finest,7.1,64,abril,jueves,2017
240978,the ottoman lieutenant,6.5,38,marzo,viernes,2017
923,lady macbeth,6.7,89,enero,viernes,2017
0,the sense of an ending,6.7,20,marzo,viernes,2017
1305195,personal shopper,5.8,239,enero,miercoles,2016
0,the railroad lady,7.5,6,agosto,viernes,2016
0,just a question of love,7.5,32,enero,sabado,2000
0,love on delivery,6.1,13,febrero,viernes,1994
0,goblin,5.0,8,julio,martes,2010
0,extremis,7.3,17,abril,domingo,2016
0,midnight diner,7.6,10,noviembre,lunes,2014
0,carrie pilby,7.0,56,marzo,viernes,2017
0,the jackpot!,6.2,15,diciembre,miercoles,1991
0,la crise,7.7,14,diciembre,miercoles,1992
0,internet - o filme,4.2,52,febrero,jueves,2017
0,shame the devil,3.5,3,diciembre,lunes,2013
0,patients,7.4,149,marzo,miercoles,2017
0,fb: fighting beat,5.7,3,enero,lunes,2007
0,bangkok adrenaline,4.8,7,mayo,jueves,2009
0,men are from mars... and that's where i'm going!,6.7,30,mayo,viernes,2014
0,loucas pra casar,6.1,46,enero,jueves,2015
0,yes or no 2,6.5,10,agosto,jueves,2012
0,mato sem cachorro,5.5,17,enero,viernes,2013
57330870,the shack,6.9,330,marzo,viernes,2017
0,sword of d'artagnan,7.1,8,junio,miercoles,2015
0,some dogs bite,4.7,3,enero,viernes,2010
0,lovely complex,5.9,14,julio,miercoles,2006
0,chico xavier,6.9,14,abril,viernes,2010
0,foster,6.7,25,febrero,jueves,2011
0,don't kill it,6.1,36,agosto,sabado,2016
0,"goto, island of love",8.3,3,septiembre,lunes,1969
0,kaabil,8.1,23,enero,jueves,2017
0,zip & zap and the captain's island,5.0,10,julio,viernes,2016
0,the raking,5.7,6,marzo,martes,2017
0,bugcrush,6.8,7,enero,viernes,2006
0,cruel summer,6.5,5,agosto,sabado,2016
0,the sunshine makers,7.4,5,noviembre,domingo,2015
8574339,the lost city of z,6.1,598,enero,sabado,2016
0,sleight,5.8,64,abril,viernes,2017
0,guyver: dark hero,5.6,23,abril,miercoles,1994
0,denis leary: no cure for cancer,7.1,19,enero,martes,1993
0,"nick swardson: seriously, who farted?",6.3,11,mayo,martes,2009
0,school dance,7.1,29,julio,miercoles,2014
1447740,two is a family,7.6,765,diciembre,miercoles,2016
0,prohibition,7.6,7,enero,domingo,2011
73121,buster's mal heart,6.1,41,abril,viernes,2017
0,ld 50 lethal dose,3.0,11,febrero,domingo,2003
0,killer nun,4.8,16,mayo,miercoles,1979
0,ghosts of darkness,6.6,10,marzo,miercoles,2017
0,if cats disappeared from the world,7.8,12,mayo,sabado,2016
232380240,alien: covenant,5.7,2677,mayo,martes,2017
0,beata ignoranza,5.6,65,febrero,jueves,2017
3565109,free fire,6.3,232,marzo,viernes,2017
0,the other half,6.9,7,diciembre,viernes,2016
0,stranger in our house,5.0,16,enero,martes,1978
0,deseo,7.5,2,noviembre,viernes,2012
0,casting jonbenet,5.4,40,abril,viernes,2017
0,the vessel,5.3,14,septiembre,jueves,2016
0,milton's secret,6.3,4,septiembre,viernes,2016
0,amy schumer: the leather special,4.3,37,marzo,martes,2017
0,dead man talking,5.4,11,enero,miercoles,2012
0,the man in 3b,7.0,1,noviembre,viernes,2015
0,halloweed,3.6,9,enero,martes,2016
0,are we ok?,6.0,8,noviembre,viernes,2013
0,unutursam fisilda,7.9,8,enero,miercoles,2014
0,the yellow rolls-royce,4.9,10,diciembre,jueves,1964
0,next floor,6.7,23,enero,viernes,2008
0,an elephant can be extremely deceptive,6.8,20,septiembre,miercoles,1976
0,little witch academia: the enchanted parade,7.3,27,julio,viernes,2015
0,samurai x: trust & betrayal,7.7,41,enero,viernes,1999
0,sleepaway camp ii: unhappy campers,5.8,54,enero,lunes,1988
0,wild mouse,7.0,12,febrero,viernes,2017
0,brink!,6.2,23,agosto,viernes,1998
0,timecop 2: the berlin decision,4.0,15,septiembre,martes,2003
0,a date for mad mary,7.2,5,septiembre,viernes,2016
5000000,rescue under fire,6.1,17,marzo,viernes,2017
0,epoch: evolution,3.5,2,noviembre,sabado,2003
0,epoch,4.1,18,noviembre,sabado,2001
0,zoology,7.0,7,noviembre,jueves,2016
0,from straight a's to xxx,6.1,11,febrero,sabado,2017
0,snapdragon,4.1,6,diciembre,miercoles,1993
0,wallace & gromit's cracking contraptions,6.7,14,enero,martes,2002
0,slove,4.0,5,febrero,lunes,2011
2015882,rad,7.1,27,marzo,viernes,1986
0,dead man's folly,5.8,5,enero,miercoles,1986
0,the invisible guardian,6.9,50,marzo,viernes,2017
0,haven,5.2,35,septiembre,sabado,2004
18,windwalker,4.9,7,diciembre,viernes,1980
0,born in china,7.6,28,abril,viernes,2017
0,population zero,5.0,10,abril,martes,2016
0,poodle springs,6.4,4,julio,sabado,1998
0,trevor noah: afraid of the dark,7.6,16,febrero,martes,2017
0,the barbarians,5.2,9,marzo,domingo,1987
0,icebreaker,4.4,5,enero,sabado,2000
0,the tommyknockers,5.1,65,mayo,domingo,1993
0,darkman iii: die darkman die,3.9,32,agosto,martes,1996
0,the gingerdead man,3.9,20,enero,sabado,2005
0,the time shifters,5.2,15,enero,domingo,1999
0,inspector gadget 2,3.9,92,marzo,martes,2003
0,species: the awakening,4.3,42,enero,martes,2007
0,species iii,4.6,76,noviembre,viernes,2004
0,population 436,5.5,71,julio,martes,2006
0,lilo & stitch 2: stitch has a glitch,6.3,246,enero,sabado,2005
0,the stoned age,5.7,18,diciembre,lunes,1994
7900000,ultimate avengers 2,6.4,68,agosto,martes,2006
0,christmas vacation 2: cousin eddie's island adventure,3.6,18,enero,miercoles,2003
3099497,the legend of billie jean,6.6,44,julio,viernes,1985
0,the sandlot 2,5.2,33,mayo,martes,2005
0,introducing... janet,3.2,7,enero,jueves,1981
0,ali and nino,7.3,13,enero,miercoles,2016
0,lost in paris,7.0,7,marzo,miercoles,2017
0,the blue butterfly,6.8,6,febrero,viernes,2004
0,madison county,3.3,14,mayo,martes,2012
0,red water,3.3,18,agosto,domingo,2003
0,"pulp: a film about life, death & supermarkets",6.8,11,marzo,domingo,2014
0,the russian game,1.0,1,enero,jueves,2007
0,mulholland dr.,7.3,47,enero,viernes,1999
0,dave chappelle: the age of spin,7.6,43,marzo,martes,2017
0,david bowie: the last five years,7.8,11,enero,sabado,2017
0,sami blood,8.0,8,enero,viernes,2017
0,blood rage,6.2,23,junio,lunes,1987
0,the evil within,7.4,11,junio,martes,2017
0,space mutiny,2.3,18,enero,viernes,1988
0,torn apart,5.0,2,septiembre,miercoles,2006
0,going south,6.5,6,diciembre,miercoles,2009
0,aventure malgache,5.5,13,enero,sabado,1944
26800152,chips,6.2,277,marzo,jueves,2017
3305592,table 19,6.2,192,enero,viernes,2017
0,bokeh,5.1,62,marzo,viernes,2017
222430,alibi.com,6.9,389,febrero,miercoles,2017
0,island in the sky,6.1,16,septiembre,sabado,1953
0,dave chappelle: deep in the heart of texas,8.0,38,marzo,martes,2017
0,all nighter,6.1,42,marzo,viernes,2017
0,mr & mme adelman,7.7,50,marzo,miercoles,2017
0,leave to remain,6.6,6,enero,viernes,2013
0,arirang,5.8,10,mayo,viernes,2011
0,deidra & laney rob a train,5.7,17,enero,lunes,2017
0,dumbland,7.4,18,marzo,lunes,2002
0,carnage: swallowing the past,8.3,3,marzo,domingo,2017
0,boys of abu ghraib,5.8,21,marzo,sabado,2014
0,a flying jatt,3.8,7,agosto,jueves,2016
0,fog in august,7.5,16,septiembre,jueves,2016
0,the most hated woman in america,6.2,38,marzo,viernes,2017
5100000,o kadhal kanmani,5.8,12,abril,viernes,2015
0,swashbuckler,6.9,7,enero,jueves,1976
557241,bitter harvest,6.7,22,febrero,jueves,2017
0,all you need is love,8.3,4,noviembre,martes,2009
0,you should meet my son,5.9,10,enero,domingo,2010
0,esteros,7.1,15,mayo,viernes,2016
0,eating out,5.5,32,febrero,sabado,2004
0,eating out 2: sloppy seconds,5.9,28,enero,domingo,2006
0,eating out: all you can eat,5.6,18,enero,viernes,2009
0,nothing in return,6.6,24,mayo,viernes,2015
0,monster pies,6.1,15,abril,miercoles,2013
0,mulligans,5.4,27,enero,martes,2008
0,rock haven,4.6,9,junio,jueves,2007
0,triple crossed,3.9,11,noviembre,martes,2013
0,vengeance: a love story,5.5,37,marzo,jueves,2017
0,pluto,7.3,7,enero,viernes,2012
0,turk 182!,6.1,27,febrero,viernes,1985
0,the quiet family,7.2,37,abril,sabado,1998
0,enter the warriors gate,5.4,44,noviembre,viernes,2016
0,the bar,6.3,122,marzo,viernes,2017
0,the flag of iron,5.7,5,febrero,viernes,1980
0,"nativity 3: dude, where's my donkey?!",4.7,9,noviembre,viernes,2014
0,demobbed,6.1,11,marzo,viernes,2000
0,my little princess,5.9,22,junio,miercoles,2011
0,a plasticine crow,5.6,10,diciembre,jueves,1981
14054361,rrrrrrr!!!,6.2,228,enero,miercoles,2004
0,pandora,7.0,51,diciembre,miercoles,2016
0,song for a raggy boy,6.9,19,enero,domingo,2003
0,amphibian man,6.6,11,enero,miercoles,1962
314195,sky. plane. girl.,4.3,5,septiembre,lunes,2002
8262833,shadowboxing,5.0,13,marzo,sabado,2005
0,miles,7.0,2,junio,viernes,2017
197183550,smurfs: the lost village,6.2,311,marzo,jueves,2017
0,the discovery,6.3,312,marzo,viernes,2017
0,is that a gun in your pocket?,9.0,3,septiembre,viernes,2016
0,rejected,7.5,50,julio,martes,2000
0,viceroy's house,6.5,58,marzo,viernes,2017
0,spring on zarechnaya street,6.6,8,noviembre,lunes,1956
13162475,the zookeeper's wife,7.1,160,marzo,viernes,2017
0,max and the junkmen,6.3,10,febrero,miercoles,1971
0,mud zombies,5.9,7,julio,lunes,2008
0,murder in three acts,5.4,5,septiembre,martes,1986
0,female fight club,7.2,5,marzo,jueves,2017
0,ithaca,5.7,22,enero,jueves,2015
0,i still hide to smoke,5.5,2,noviembre,sabado,2016
0,the bed-sitting room,6.2,13,junio,domingo,1969
0,lone wolves,3.0,5,diciembre,martes,2016
0,the kids are alright,6.9,7,junio,domingo,1979
0,eloise,5.1,52,febrero,viernes,2017
0,the coming days,5.5,11,noviembre,jueves,2010
37461044,gifted,7.7,549,abril,miercoles,2017
0,white coffin,5.4,9,julio,jueves,2016
0,born to race: fast track,5.2,24,marzo,jueves,2014
0,band of brothers,8.2,725,septiembre,domingo,2001
0,hornblower: loyalty,6.7,12,enero,domingo,2003
0,teen titans: the judas contract,7.1,98,marzo,miercoles,2017
0,going under,5.1,4,enero,jueves,2004
0,louis c.k. 2017,7.5,72,abril,martes,2017
0,de premier,5.2,14,enero,miercoles,2016
0,a place in the world,7.0,9,abril,jueves,1992
0,the wild women of wongo,3.3,6,enero,miercoles,1958
0,beware! the blob,4.9,18,junio,miercoles,1972
0,small town killers,6.1,9,enero,jueves,2017
0,the baker,6.5,23,febrero,viernes,2007
152761,the secret scripture,7.6,25,noviembre,viernes,2016
0,there once was a dog,7.5,22,enero,viernes,1982
0,the bigfoot project,6.3,4,abril,martes,2017
0,the case for christ,6.2,27,abril,viernes,2017
116873,spark: a space tail,4.8,10,abril,viernes,2017
0,"everything, everything",7.3,670,mayo,viernes,2017
40120144,diary of a wimpy kid: the long haul,6.1,48,mayo,viernes,2017
0,"dr. syn, alias the scarecrow",8.0,2,diciembre,viernes,1963
0,twin peaks: fire walk with me - the missing pieces,7.5,34,julio,martes,2014
0,bread of happiness,6.8,7,enero,sabado,2012
0,her love boils bathwater,6.2,5,enero,sabado,2016
0,dance to death,4.0,1,marzo,jueves,2017
9868942,the spacewalker,7.4,20,abril,miercoles,2017
177856750,baywatch,6.1,1829,mayo,viernes,2017
60845710,snatched,5.2,207,mayo,miercoles,2017
0,verschwende deine jugend,6.8,6,julio,jueves,2003
0,the new swiss family robinson,4.8,6,diciembre,viernes,1998
0,from a house on willow street,5.1,43,marzo,viernes,2017
0,life-size,5.4,90,marzo,domingo,2000
0,adama,6.0,12,enero,miercoles,2015
0,taxandria,7.0,4,enero,sabado,1994
0,the mouse and his child,5.8,5,noviembre,viernes,1977
0,the sweet life,6.4,7,junio,martes,2016
0,boy missing,5.7,44,agosto,viernes,2016
0,granny o'grimm's sleeping beauty,5.8,15,enero,martes,2008
1238764800,the fate of the furious,6.8,3803,abril,miercoles,2017
0,cezanne and i,6.1,39,septiembre,miercoles,2016
0,after porn ends 2,5.9,27,marzo,martes,2017
0,burning sands,6.3,30,enero,martes,2017
0,i am not madame bovary,8.1,10,septiembre,jueves,2016
0,the legend is born: ip man,6.6,227,junio,jueves,2010
0,teleios,5.2,20,abril,jueves,2017
0,right here right now,4.6,8,junio,miercoles,2016
0,sandy wexler,5.3,105,abril,viernes,2017
0,walking with the enemy,7.0,5,abril,viernes,2014
0,extortion,6.6,44,enero,lunes,2017
0,the swan princess christmas,6.0,17,noviembre,lunes,2012
0,betting on zero,7.1,16,marzo,viernes,2017
0,here alone,5.7,38,abril,viernes,2016
0,london spy,8.8,12,noviembre,lunes,2015
0,the transfiguration,6.1,27,abril,viernes,2017
0,"sweet, sweet lonely girl",6.4,7,septiembre,jueves,2016
0,fantozzi against the wind,6.6,84,noviembre,jueves,1980
0,another evil,6.1,10,mayo,viernes,2017
0,au revoir taipei,6.0,11,abril,viernes,2010
0,white collar blues,7.9,137,marzo,jueves,1975
0,win it all,5.7,61,marzo,sabado,2017
110824376,captain underpants: the first epic movie,6.5,159,junio,jueves,2017
0,band aid,6.5,25,junio,viernes,2017
0,it comes at night,5.6,357,junio,viernes,2017
0,megan leavey,7.1,101,junio,viernes,2017
0,i love you both,5.5,2,junio,viernes,2017
350170050,cars 3,6.6,718,junio,jueves,2017
0,maudie,7.6,20,abril,viernes,2017
0,resident evil: vendetta,6.6,160,mayo,sabado,2017
0,mad families,3.5,10,enero,jueves,2017
0,boyka: undisputed iv,5.8,333,agosto,lunes,2016
0,the marine 5: battleground,5.9,26,marzo,jueves,2017
0,mini's first time,5.2,25,mayo,lunes,2006
0,the wonderful wizard of oz,6.0,7,marzo,jueves,1910
0,lupin the third: bye bye liberty crisis,5.6,7,abril,sabado,1989
4219536,the book of henry,7.6,84,junio,viernes,2017
0,planet earth ii,9.5,50,noviembre,domingo,2016
19204592,in this corner of the world,8.7,19,noviembre,sabado,2016
0,a real young girl,5.4,38,enero,jueves,1976
0,perfect love,5.0,1,enero,miercoles,1996
