presupuesto,id_pelicula,original_language,popularidad,fecha_de_estreno,ganancias,titulo_pelicula,vote_average,vote_count,mes_estreno,dia_semana,return_ROI,year_estreno
0,367206,chino,2,2016-12-02,0,sword master,6.8,12,diciembre,viernes,0.0,2016
0,242049,english,1,2014-05-17,0,beautiful noise,6.6,4,mayo,sabado,0.0,2014
0,61341,english,8,2011-04-09,0,ferocious planet,3.8,20,abril,sabado,0.0,2011
0,72268,aleman,1,2002-03-26,0,we can be heroes!,3.3,3,marzo,martes,0.0,2002
0,180514,aleman,1,1969-04-06,0,bokhandlaren som slutade bada,6.0,1,abril,domingo,0.0,1969
0,228987,aleman,1,2000-12-24,0,gossip,3.0,1,diciembre,domingo,0.0,2000
0,362584,japonespanish,2,2016-08-19,0,kizumonogatari part 2: nekketsu,8.9,11,agosto,viernes,0.0,2016
0,116988,espanish,1,1979-08-09,0,cadena perpetua,7.3,6,agosto,jueves,0.0,1979
0,267466,Ko,1,2014-04-10,0,innocent thing,6.9,14,abril,jueves,0.0,2014
0,91618,english,1,1973-06-01,0,terminal island,6.0,10,junio,viernes,0.0,1973
0,294098,Nl,1,2014-12-04,0,gooische vrouwen 2,5.8,22,diciembre,jueves,0.0,2014
3500000,63996,Nl,1,2011-03-10,18000000,vipers nest,5.2,20,marzo,jueves,5.1429,2011
3500000,393519,Francespanish,14,2016-10-07,4100000,raw,7.0,451,enero,viernes,1.1714,2016
0,83754,Ko,1,2011-11-10,0,you are my pet,6.1,24,noviembre,jueves,0.0,2011
0,433244,english,14,2017-01-13,0,clinical,5.4,73,enero,viernes,0.0,2017
0,160165,Pl,5,2013-09-06,0,in the name of...,6.4,22,septiembre,viernes,0.0,2013
0,381075,english,2,2016-03-12,0,teenage cocktail,5.8,28,marzo,sabado,0.0,2016
0,257258,english,2,2016-04-01,0,sold,7.2,12,abril,viernes,0.0,2016
0,236696,english,1,1943-10-22,0,fin'n catty,5.5,2,enero,viernes,0.0,1943
0,236655,english,1,1942-08-21,0,fresh hare,7.3,3,agosto,viernes,0.0,1942
0,424661,english,1,2016-11-26,0,legends of the hidden temple,7.7,3,noviembre,sabado,0.0,2016
0,378485,espanish,2,2016-10-01,0,we are the flesh,6.0,18,enero,sabado,0.0,2016
0,264418,english,1,2016-08-25,0,you're killing me susana,5.1,9,agosto,jueves,0.0,2016
0,226679,english,1,1995-04-10,0,a perry mason mystery: the case of the jealous jokester,7.3,3,abril,lunes,0.0,1995
0,64397,Pt,1,2007-07-20,0,"basic sanitation, the movie",7.0,19,julio,viernes,0.0,2007
0,287499,english,1,2014-10-04,0,"margarita, with a straw",6.6,13,enero,sabado,0.0,2014
0,20837,english,1,2009-03-29,0,jim gaffigan: king baby,7.5,13,marzo,domingo,0.0,2009
0,432959,english,1,2017-01-10,0,jim gaffigan: cinco,7.6,17,enero,martes,0.0,2017
0,264164,espanish,1,2014-04-19,0,mala mala,7.0,5,abril,sabado,0.0,2014
0,382125,No,1,2016-03-04,0,welcome to norway,5.8,6,marzo,viernes,0.0,2016
0,35992,english,2,1966-06-15,0,"munster, go home!",5.7,10,junio,miercoles,0.0,1966
2500000,428645,Pt,2,2017-01-12,0,eu fico loko,8.3,22,enero,jueves,0.0,2017
0,380622,Francespanish,2,2016-08-24,0,staying vertical,5.4,14,agosto,miercoles,0.0,2016
0,362202,english,4,2017-01-13,0,the crash,5.2,14,enero,viernes,0.0,2017
0,362180,english,2,2015-03-11,0,don't grow up,4.3,30,marzo,miercoles,0.0,2015
0,362585,japonespanish,4,2017-01-06,0,kizumonogatari part 3: reiketsu,9.4,5,enero,viernes,0.0,2017
0,227932,Pt,4,2016-12-22,0,my mom is a character 2,7.8,100,diciembre,jueves,0.0,2016
0,377847,De,1,2016-05-05,0,scrappin',5.4,5,mayo,jueves,0.0,2016
0,411678,Pl,1,2016-10-22,0,afterimage,6.8,4,enero,sabado,0.0,2016
0,424782,Pl,2,2016-11-04,0,i'm a killer,7.6,9,noviembre,viernes,0.0,2016
0,414937,english,4,2016-12-05,0,maigret's dead man,6.7,25,diciembre,lunes,0.0,2016
0,401222,english,3,2016-08-08,0,isra 88,5.0,13,agosto,lunes,0.0,2016
40000000,324552,english,49,2017-02-08,171539890,john wick: chapter 2,6.7,2924,febrero,miercoles,4.2885,2017
5000000,419430,english,37,2017-02-24,252434260,get out,7.2,2978,febrero,viernes,50.4869,2017
97000000,263115,english,55,2017-02-28,616801800,logan,7.6,6310,febrero,martes,6.3588,2017
185000000,293167,english,29,2017-03-08,566652800,kong: skull island,6.2,3161,marzo,miercoles,3.063,2017
0,43989,Italiano,1,1993-10-17,0,sud,7.2,5,enero,domingo,0.0,1993
3892200,408626,english,5,2017-04-07,0,city of tiny lights,6.0,17,abril,viernes,0.0,2017
18000000,180863,english,18,2017-01-27,41412708,t2 trainspotting,7.1,795,enero,viernes,2.3007,2017
0,354282,english,13,2017-08-31,0,science fiction volume one: the osiris child,5.4,55,agosto,jueves,0.0,2017
22800000,362583,english,1,2015-10-04,0,mindgamers,6.0,2,enero,domingo,0.0,2015
0,34163,english,1,1986-05-02,0,george carlin: playin' with your head,7.1,7,mayo,viernes,0.0,1986
0,256166,english,1,1979-02-17,0,murder by natural causes,0.0,0,febrero,sabado,0.0,1979
5000000,397837,english,39,2017-03-02,10025571,before i fall,6.8,651,marzo,jueves,2.0051,2017
5000000,341006,english,15,2016-03-17,0,the belko experiment,6.1,269,marzo,jueves,0.0,2016
0,125217,japonespanish,1,1957-07-14,0,a sun-tribe myth from the bakumatsu era,5.0,1,julio,domingo,0.0,1957
0,16382,espanish,1,2008-09-12,0,tear this heart out,6.9,7,septiembre,viernes,0.0,2008
0,362343,De,1,2015-11-05,0,"trenk, the little knight",6.0,2,noviembre,jueves,0.0,2015
1200000,31142,english,1,2001-09-30,0,jet boy,7.2,9,septiembre,domingo,0.0,2001
5000000,73043,japonespanish,1,2007-08-04,0,kaidan,5.7,9,agosto,sabado,0.0,2007
0,39067,Id,2,2009-10-08,0,macabre,6.4,19,enero,jueves,0.0,2009
0,416477,english,23,2017-06-23,52620184,the big sick,7.7,249,junio,viernes,0.0,2017
0,411741,english,4,2017-08-11,0,ingrid goes west,7.6,18,agosto,viernes,0.0,2017
0,425591,english,11,2017-01-19,0,i don't feel at home in this world anymore,6.5,222,enero,jueves,0.0,2017
0,154339,english,1,1894-01-01,0,falling cat,6.0,13,enero,lunes,0.0,1894
18500000,369778,Francespanish,8,2016-02-03,0,chocolat,7.0,219,febrero,miercoles,0.0,2016
175000000,274857,english,44,2017-04-27,146175070,king arthur: legend of the sword,6.5,1506,abril,jueves,0.8353,2017
0,408623,english,1,2016-10-21,0,the rolling stones ole ole ole! : a trip across latin america,8.0,1,enero,viernes,0.0,2016
0,403605,Id,4,2016-09-24,0,headshot,6.4,80,septiembre,sabado,0.0,2016
5000000,241258,english,16,2016-12-01,6341855,incarnate,5.1,142,diciembre,jueves,1.2684,2016
0,362141,Tr,1,2015-12-10,0,dog,8.4,5,diciembre,jueves,0.0,2015
0,19761,english,5,1980-02-15,0,saturn 3,5.3,60,febrero,viernes,0.0,1980
160000000,321612,english,287,2017-03-16,1262886400,beauty and the beast,6.8,5530,marzo,jueves,7.893,2017
0,433245,english,3,2017-01-20,0,take the 10,5.0,30,enero,viernes,0.0,2017
0,43319,english,3,1955-03-24,0,man without a star,6.4,14,marzo,jueves,0.0,1955
0,214641,english,1,1979-12-22,0,schalcken the painter,5.3,7,diciembre,sabado,0.0,1979
120,385261,Ko,1,2016-04-13,0,"love, lies",7.7,5,abril,miercoles,0.0,2016
0,380124,english,5,2016-10-21,0,boo! a madea halloween,5.3,219,enero,viernes,0.0,2016
0,18955,english,6,2009-07-21,0,coco,4.4,121,julio,martes,0.0,2009
0,72822,Francespanish,1,2005-12-07,0,ole !,4.9,15,diciembre,miercoles,0.0,2005
125000000,295693,english,13,2017-03-23,498814900,the boss baby,6.1,2336,marzo,jueves,3.9905,2017
0,408220,english,11,2017-01-24,0,justice league dark,7.0,171,enero,martes,0.0,2017
3500000,363807,Pt,1,2015-10-12,0,"liar, liar, vampire",7.2,8,enero,lunes,0.0,2015
0,376424,english,2,2016-03-11,0,beware the slenderman,6.0,43,marzo,viernes,0.0,2016
0,268105,espanish,1,2015-09-25,0,the similars,5.3,25,septiembre,viernes,0.0,2015
0,412203,arabe,2,2016-11-25,0,in between,7.4,17,noviembre,viernes,0.0,2016
0,221112,chino,2,2013-08-29,0,the stolen years,6.4,13,agosto,jueves,0.0,2013
0,37333,english,1,1993-02-23,0,lake consequence,3.8,8,febrero,martes,0.0,1993
0,376003,english,1,2016-01-05,0,mercury plains,5.1,17,enero,martes,0.0,2016
0,45452,chino,2,1995-07-06,0,out of the dark,6.8,16,julio,jueves,0.0,1995
0,421365,El,1,2017-01-19,0,the other me,8.0,1,enero,jueves,0.0,2017
0,35396,El,1,2009-12-29,0,the island,7.3,6,diciembre,martes,0.0,2009
0,136339,El,1,2008-11-27,0,the policeman of the 16th precinct,4.1,4,noviembre,jueves,0.0,2008
0,38499,english,1,1995-01-01,0,the howling: new moon rising,2.2,15,enero,domingo,0.0,1995
4696772,398818,english,4,2017-10-27,0,call me by your name,0.0,18,enero,viernes,0.0,2017
40000000,173897,english,1,2016-12-23,312242620,resident evil: the final chapter,5.9,1139,diciembre,viernes,7.8061,2016
0,174000,english,1,1996-06-01,0,nightjohn,7.0,1,junio,sabado,0.0,1996
0,176032,english,1,1990-10-14,0,escape from the 'liberty' cinema,5.2,3,enero,domingo,0.0,1990
0,174487,english,1,1997-05-22,0,true love and chaos,0.0,0,mayo,jueves,0.0,1997
0,394723,espanish,2,2016-05-19,0,el hilo rojo,6.6,24,mayo,jueves,0.0,2016
0,416680,espanish,1,2016-09-15,0,"gilda, no me arrepiento de este amor",5.8,4,septiembre,jueves,0.0,2016
40000,362227,english,2,2016-04-08,0,night of something strange,6.1,19,abril,viernes,0.0,2016
1500000,414190,english,8,2017-01-27,0,iboy,6.0,315,enero,viernes,0.0,2017
0,435921,Italiano,5,2017-01-19,0,l'ora legale,7.0,142,enero,jueves,0.0,2017
0,382212,De,1,2016-07-29,0,homo sapiens,7.3,6,julio,viernes,0.0,2016
42500,91627,english,1,1973-01-05,0,love me deadly,4.9,6,enero,viernes,0.0,1973
0,325373,english,3,2016-10-02,0,two lovers and a bear,6.8,27,enero,domingo,0.0,2016
0,333358,english,1,2016-10-07,0,better off single,4.9,11,enero,viernes,0.0,2016
0,408272,english,6,2017-03-03,0,catfight,6.1,42,marzo,viernes,0.0,2017
100000,428449,english,24,2017-07-07,15584255,a ghost story,6.8,95,julio,viernes,155.8426,2017
110000000,315837,english,69,2017-03-29,169801920,ghost in the shell,5.9,2547,marzo,miercoles,1.5437,2017
0,251421,english,1,1960-01-20,0,private property,7.5,4,enero,miercoles,0.0,1960
0,45515,english,1,1999-01-13,0,the color of lies,4.9,11,enero,miercoles,0.0,1999
0,371445,english,1,2016-12-08,0,as you are,7.3,10,diciembre,jueves,0.0,2016
0,391955,english,1,2016-04-08,0,maalik,6.9,5,abril,viernes,0.0,2016
0,398792,english,1,2016-01-29,0,lost in the pacific,5.6,10,enero,viernes,0.0,2016
50234,328840,english,1,2015-05-29,0,the primary instinct,7.0,7,mayo,viernes,0.0,2015
0,429698,english,1,2017-02-02,0,pork pie,6.0,9,febrero,jueves,0.0,2017
0,396920,Francespanish,1,2016-11-30,0,journey to greenland,5.9,10,noviembre,miercoles,0.0,2016
0,437752,english,1,2017-01-31,0,bill burr: walk your way out,6.8,21,enero,martes,0.0,2017
0,380623,Francespanish,2,2016-08-31,0,nocturama,7.1,32,agosto,miercoles,0.0,2016
0,374251,english,6,2016-10-05,0,stick man,7.5,17,enero,miercoles,0.0,2016
0,81556,De,2,2011-11-03,0,the foster boy,7.0,11,noviembre,jueves,0.0,2011
0,75018,english,1,2010-11-06,0,great migrations,8.0,1,noviembre,sabado,0.0,2010
0,382595,Francespanish,8,2016-11-30,0,dalida,6.8,57,noviembre,miercoles,0.0,2016
0,297160,english,8,2017-02-17,30911,xx,5.0,106,febrero,viernes,0.0,2017
0,382602,japonespanish,3,2016-06-18,0,sadako vs. kayako,5.5,39,junio,sabado,0.0,2016
0,413882,Hi,4,2017-01-03,345872,ok jaanu,6.0,20,enero,martes,0.0,2017
3000000,192210,english,3,2013-04-12,0,open road,5.2,18,abril,viernes,0.0,2013
0,59482,Francespanish,1,1998-11-18,0,august 32nd on earth,5.9,8,noviembre,miercoles,0.0,1998
0,21062,De,1,2003-09-18,0,"ready, steady, charlie!",6.8,6,septiembre,jueves,0.0,2003
500000,74561,english,2,2011-09-12,0,amsterdam heavy,2.8,3,septiembre,lunes,0.0,2011
0,17008,De,1,2008-10-16,0,die geschichte vom brandner kaspar,6.1,7,enero,jueves,0.0,2008
0,30253,De,1,2006-10-05,0,late bloomers,6.7,9,enero,jueves,0.0,2006
0,15642,De,1,2006-12-28,0,rascals on the road,7.1,7,diciembre,jueves,0.0,2006
0,22154,english,1,2007-01-09,0,stan lee presents: mosiac,5.0,1,enero,martes,0.0,2007
0,29896,Francespanish,3,2008-05-11,0,never cry werewolf,5.3,32,mayo,domingo,0.0,2008
0,83729,De,1,2012-01-11,0,offroad,5.3,12,enero,miercoles,0.0,2012
0,30680,english,1,2007-10-12,0,on the doll,7.4,10,enero,viernes,0.0,2007
0,85699,De,1,2012-02-01,0,zettl,5.5,4,febrero,miercoles,0.0,2012
0,186532,De,1,1977-11-18,0,death is my trade,6.5,2,noviembre,viernes,0.0,1977
0,198677,english,2,2013-06-17,0,saga: curse of the shadow,5.0,27,junio,lunes,0.0,2013
55000000,341174,english,29,2017-02-08,378827500,fifty shades darker,6.0,2341,febrero,miercoles,6.8878,2017
0,346681,english,9,2017-03-24,653951,wilson,6.1,81,marzo,viernes,0.0,2017
0,389272,english,7,2016-02-22,0,lost & found,5.5,15,febrero,lunes,0.0,2016
6277106,401513,ruso,7,2017-01-26,0,attraction,6.1,51,enero,jueves,0.0,2017
0,426830,Francespanish,3,2017-01-04,0,family heist,6.0,30,enero,miercoles,0.0,2017
0,417321,english,1,2016-09-22,0,the master: a lego ninjago short,2.5,2,septiembre,jueves,0.0,2016
0,130243,english,1,1938-06-03,0,wives under suspicion,0.0,0,junio,viernes,0.0,1938
0,420245,english,11,2017-02-03,0,don't knock twice,5.3,136,febrero,viernes,0.0,2017
0,334535,english,6,2017-04-07,0,the ticket,5.6,22,abril,viernes,0.0,2017
0,393263,english,1,2016-04-17,0,pearl,7.2,23,abril,domingo,0.0,2016
0,355930,He,1,2015-07-10,0,tikkun,7.0,6,julio,viernes,0.0,2015
0,15387,Cs,1,1999-04-08,0,cosy dens,8.6,23,abril,jueves,0.0,1999
0,30447,Pt,1,2006-02-24,0,blood curse,5.9,8,febrero,viernes,0.0,2006
0,105454,Pt,2,2009-09-23,0,how to draw a perfect circle,5.3,7,septiembre,miercoles,0.0,2009
0,340584,english,4,2017-03-03,0,lavender,5.5,54,marzo,viernes,0.0,2017
0,381645,english,2,2016-03-12,0,my father die,6.6,16,marzo,sabado,0.0,2016
0,352885,english,8,2017-01-13,0,the book of love,6.6,32,enero,viernes,0.0,2017
0,360924,english,1,2016-08-25,0,red billabong,5.1,7,agosto,jueves,0.0,2016
0,262982,english,8,2016-12-16,0,the hollow point,6.5,53,diciembre,viernes,0.0,2016
0,226268,english,1,2015-10-02,0,convenience,5.5,14,enero,viernes,0.0,2015
0,392660,english,1,2016-04-15,0,a sunday kind of love,6.6,9,abril,viernes,0.0,2016
0,179366,english,1,2011-09-12,0,the body farm,6.5,2,septiembre,lunes,0.0,2011
5000000,331588,english,3,2015-10-05,0,the great gilly hopkins,6.1,53,enero,lunes,0.0,2015
0,255709,Ko,3,2013-10-02,0,hope,8.1,36,enero,miercoles,0.0,2013
32000000,299822,chino,2,2015-02-19,0,zhongkui: snow girl and the dark crystal,5.2,16,febrero,jueves,0.0,2015
3000000,54865,Francespanish,1,2009-03-11,0,you will be mine,5.8,18,marzo,miercoles,0.0,2009
0,429199,Fi,5,2017-02-03,0,the other side of hope,7.3,35,febrero,viernes,0.0,2017
0,72251,english,1,2009-05-30,0,safe harbor,4.0,1,mayo,sabado,0.0,2009
10000000,411221,espanish,6,2016-10-14,0,ozzy,6.2,30,enero,viernes,0.0,2016
0,434234,english,1,2017-01-10,0,hickey,4.3,6,enero,martes,0.0,2017
0,408509,Francespanish,2,2017-03-29,0,orphan,6.6,7,marzo,miercoles,0.0,2017
0,58368,english,1,2010-10-12,0,kung fu wing chun,6.2,3,enero,martes,0.0,2010
4000000,425942,espanish,10,2017-01-19,1440000,black snow,6.0,39,enero,jueves,0.36,2017
4500000,51322,chino,1,2010-10-13,0,the child's eye,4.3,11,enero,miercoles,0.0,2010
0,435351,english,1,2017-01-17,0,neal brennan: 3 mics,7.1,9,enero,martes,0.0,2017
0,51196,english,1,1994-01-26,0,la vengeance d'une blonde,6.1,8,enero,miercoles,0.0,1994
0,430780,english,1,2017-02-07,0,"michael bolton's big, sexy valentine's day special",8.3,6,febrero,martes,0.0,2017
0,386830,english,1,2016-04-05,0,temps,5.3,23,abril,martes,0.0,2016
0,49992,Italiano,4,1998-12-22,0,lucky and zorba,7.2,92,diciembre,martes,0.0,1998
0,345009,english,17,2016-10-06,0,mine,6.5,321,enero,jueves,0.0,2016
0,366104,Francespanish,2,2016-02-24,0,a decent man,6.1,7,febrero,miercoles,0.0,2016
0,366502,espanish,1,2016-11-03,0,the tip of the iceberg,5.8,11,noviembre,jueves,0.0,2016
0,175998,english,1,1962-02-01,0,deadly duo,0.0,0,febrero,jueves,0.0,1962
0,431244,english,1,2017-01-27,0,lost in florence,4.6,10,enero,viernes,0.0,2017
5000000,426580,english,2,2017-01-13,0,bad kids of crestview academy,4.8,13,enero,viernes,0.0,2017
0,428074,english,2,2016-11-27,0,come together,7.6,41,noviembre,domingo,0.0,2016
0,273311,english,1,2006-04-01,0,a long walk,7.7,3,abril,sabado,0.0,2006
0,213587,japonespanish,1,2013-04-25,0,leaving on the 15th spring,6.3,3,abril,jueves,0.0,2013
0,288710,english,2,2016-11-08,0,the frontier,6.2,7,noviembre,martes,0.0,2016
0,47748,Ko,1,2008-10-04,0,old partner,7.7,6,enero,sabado,0.0,2008
0,133160,japonespanish,1,2010-10-27,0,postcard,4.6,5,enero,miercoles,0.0,2010
0,358926,english,1,2016-04-06,0,couple in a hole,5.8,8,abril,miercoles,0.0,2016
0,354379,english,1,2015-08-17,0,tashi and the monk,9.0,2,agosto,lunes,0.0,2015
0,269198,De,3,2014-04-23,0,sarajevo,7.1,7,abril,miercoles,0.0,2014
0,390357,english,1,2016-11-30,0,king of the belgians,5.0,12,noviembre,miercoles,0.0,2016
0,39315,Francespanish,1,1996-11-28,0,tykho moon,5.0,5,noviembre,jueves,0.0,1996
0,423367,ruso,1,2016-11-17,0,queen of spades,8.0,2,noviembre,jueves,0.0,2016
0,417503,No,3,2016-10-12,0,burnout 2,8.0,6,enero,miercoles,0.0,2016
0,343304,Francespanish,1,2012-01-02,0,sex in the comix,5.7,3,enero,lunes,0.0,2012
75000000,415358,Hi,2,2016-09-16,0,pink,8.0,39,septiembre,viernes,0.0,2016
0,294992,chino,10,2014-12-24,228984,the taking of tiger mountain,6.4,41,diciembre,miercoles,0.0,2014
0,434711,english,1,2016-11-19,0,to stay alive - a method,0.0,0,noviembre,sabado,0.0,2016
0,271826,Francespanish,3,2014-05-15,40000,an eye for beauty,2.9,54,mayo,jueves,0.0,2014
0,407588,english,1,2016-02-05,0,floyd norman: an animated life,7.3,3,febrero,viernes,0.0,2016
0,346239,De,2,2015-07-16,0,heil,4.7,11,julio,jueves,0.0,2015
0,406385,Italiano,5,2017-02-02,0,smetto quando voglio: masterclass,7.4,158,febrero,jueves,0.0,2017
0,45665,english,1,1928-05-14,0,plane crazy,6.2,16,mayo,lunes,0.0,1928
0,382883,english,6,2017-05-12,0,shepherds and butchers,6.9,16,mayo,viernes,0.0,2017
0,292625,Th,1,2014-08-07,0,the swimmers,6.0,10,agosto,jueves,0.0,2014
0,57005,chino,1,2006-10-13,254000,eternal summer,5.1,11,enero,viernes,0.0,2006
15000000,337844,english,13,2017-02-17,0,in dubious battle,5.6,22,febrero,viernes,0.0,2017
0,372754,japonespanish,2,2016-02-20,0,classmates,7.8,18,febrero,sabado,0.0,2016
0,280913,Th,1,2014-03-20,0,the teacher's diary,7.2,10,marzo,jueves,0.0,2014
0,363126,english,12,2017-05-25,201719,berlin syndrome,6.0,100,mayo,jueves,0.0,2017
0,394269,english,3,2016-04-23,0,lemonade,8.8,45,abril,sabado,0.0,2016
0,384289,english,1,2016-11-04,0,peter and the farm,7.8,4,noviembre,viernes,0.0,2016
0,79909,japonespanish,1,2007-08-01,0,boys love gekijouban,4.8,4,agosto,miercoles,0.0,2007
0,287594,Ur,1,2014-09-18,0,dukhtar,6.4,7,septiembre,jueves,0.0,2014
0,385114,espanish,1,2016-09-12,0,beauties of the night,7.6,5,septiembre,lunes,0.0,2016
0,33712,english,1,2005-01-01,0,trudell,4.5,2,enero,sabado,0.0,2005
550000,211086,Hi,1,2013-11-21,0,faith connections,4.2,3,noviembre,jueves,0.0,2013
0,174371,english,1,2013-04-18,0,flex is kings,6.3,2,abril,jueves,0.0,2013
0,320318,Francespanish,2,2015-02-11,0,the clearstream affair,5.9,43,febrero,miercoles,0.0,2015
0,416688,english,1,2016-06-18,0,the tribe,5.3,3,junio,sabado,0.0,2016
0,167858,ruso,1,1983-09-04,0,the story of the voyages,5.4,4,septiembre,domingo,0.0,1983
0,364379,english,1,2015-10-29,0,cat sick blues,6.0,9,enero,jueves,0.0,2015
0,89403,english,1,2011-10-21,0,dear god no!,3.4,15,enero,viernes,0.0,2011
0,388410,english,1,2016-03-16,0,edgar allan poe's lighthouse keeper,5.4,8,marzo,miercoles,0.0,2016
0,359245,english,1,2015-10-03,0,even lambs have teeth,5.8,11,enero,sabado,0.0,2015
0,338387,english,3,2017-02-03,0,youth in oregon,6.9,11,febrero,viernes,0.0,2017
0,259129,Ko,1,2014-03-13,0,monster,6.2,15,marzo,jueves,0.0,2014
0,37840,Ko,1,2006-11-09,0,love me not,6.9,9,noviembre,jueves,0.0,2006
0,376252,Ko,1,2016-01-14,0,mood of the day,7.3,15,enero,jueves,0.0,2016
0,108523,english,1,2008-08-02,0,children of the dark,7.0,3,agosto,sabado,0.0,2008
0,38013,japonespanish,1,2005-10-08,0,hanging garden,7.4,7,enero,sabado,0.0,2005
0,254123,english,1,2008-05-24,0,the most beautiful night in the world,7.7,3,mayo,sabado,0.0,2008
0,52628,Francespanish,1,2009-11-18,0,cartagena,6.1,12,noviembre,miercoles,0.0,2009
0,40854,english,1,2009-06-21,0,pornography: a thriller,5.2,7,junio,domingo,0.0,2009
10000000,330947,english,13,2017-03-17,443684,song to song,5.4,179,marzo,viernes,0.0444,2017
0,401104,english,9,2017-01-22,0,to the bone,7.3,714,enero,domingo,0.0,2017
0,346650,english,6,2017-02-14,0,girlfriend's day,4.5,34,febrero,martes,0.0,2017
0,430158,english,4,2016-12-29,0,to walk invisible,7.8,11,diciembre,jueves,0.0,2016
0,19349,english,1,2000-12-02,0,the up in smoke tour,7.7,18,diciembre,sabado,0.0,2000
0,381064,english,3,2017-02-17,0,american fable,6.3,27,febrero,viernes,0.0,2017
0,29457,english,1,1998-01-01,0,fogi is a bastard,5.9,11,enero,jueves,0.0,1998
0,137528,english,1,2012-04-14,0,you can't kill stephen king,4.3,13,abril,sabado,0.0,2012
0,307696,english,1,2013-07-13,0,coda,8.4,11,julio,sabado,0.0,2013
0,439107,english,1,2017-02-14,0,katherine ryan: in trouble,6.8,8,febrero,martes,0.0,2017
0,128149,Pt,1,2012-09-09,0,once upon a time veronica,5.6,7,septiembre,domingo,0.0,2012
0,357424,english,2,2016-10-15,0,almost adults,6.0,40,enero,sabado,0.0,2016
0,289960,english,1,2014-08-29,0,blondie's new york and the making of parallel lines,3.9,4,agosto,viernes,0.0,2014
0,379019,De,5,2017-01-26,0,my blind date with life,7.4,33,enero,jueves,0.0,2017
